"city","squareMeters","rooms","floor","buildYear","centreDistance","schoolDistance","hasParkingSpace","hasBalcony","hasElevator","priceInZloty","priceInEuro"
"poznan",47.6,2,1,2008,2.67,0.127,"yes","yes","yes",2150,494.5
"poznan",48,3,1,1980,2.57,0.193,"no","no","no",1650,379.5
"poznan",52,2,4,2002,3.26,0.33,"yes","yes","no",2400,552
"poznan",46,2,3,2010,0.38,0.063,"no","yes","yes",2700,621
"poznan",63,2,3,2016,0.73,0.202,"no","no","yes",2750,632.5
"poznan",75,3,3,2004,0.27,0.194,"yes","yes","yes",4600,1058
"poznan",25,1,5,1905,2.91,0.176,"no","no","no",2000,460
"poznan",32,1,6,1985,2.08,0.142,"no","yes","yes",1600,368
"poznan",40,2,1,1930,4.53,0.174,"no","no","no",2100,483
"poznan",31.03,1,2,2020,5.05,0.411,"yes","yes","yes",2000,460
"poznan",43,2,8,2023,3.52,0.267,"no","no","yes",3000,690
"poznan",28.05,1,2,1907,0.52,0.285,"no","yes","no",2200,506
"poznan",48,3,3,1970,4.18,0.126,"no","yes","no",2100,483
"poznan",50,2,1,2003,4.48,0.416,"no","no","no",2300,529
"poznan",48.5,3,1,2021,4.44,0.646,"no","yes","yes",3000,690
"poznan",30.7,1,6,2000,5.49,0.133,"no","yes","yes",1700,391
"poznan",50,2,1,2016,2.82,0.213,"no","yes","no",2600,598
"poznan",77,3,8,2020,5.05,0.42,"no","yes","yes",3700,851
"poznan",58,3,5,1950,2.58,0.099,"yes","no","yes",3000,690
"poznan",46,2,3,2010,0.73,0.202,"no","yes","yes",2700,621
"poznan",37,2,1,2002,0.73,0.202,"no","no","yes",2300,529
"poznan",46,2,1,2013,6.17,0.486,"no","yes","no",3300,759
"poznan",31.11,2,3,2023,3.26,0.33,"no","no","no",2400,552
"poznan",28.3,1,2,1930,2.44,0.026,"yes","no","yes",2000,460
"poznan",77.08,3,10,2021,2.96,0.1,"yes","yes","yes",5000,1150
"poznan",40,2,4,2022,1.38,0.424,"no","yes","yes",3500,805
"poznan",40.54,2,5,2023,4.95,0.436,"no","yes","no",2800,644
"poznan",30,1,4,2000,1.48,0.647,"no","no","no",2000,460
"poznan",35,2,1,2021,6.34,0.661,"yes","yes","yes",2200,506
"poznan",39,2,1,2023,6.1,1.565,"yes","no","yes",2400,552
"poznan",70,3,4,1950,3.1,0.241,"no","no","no",2950,678.5
"poznan",56,2,1,2000,3.3,0.261,"no","yes","no",2800,644
"poznan",47.41,2,2,2015,4.5,0.147,"yes","yes","yes",2500,575
"poznan",60,3,7,2023,4.8,0.119,"no","yes","yes",4700,1081
"poznan",32,1,1,1997,2.83,0.356,"no","yes","no",1600,368
"poznan",43,2,2,2000,0.49,0.352,"yes","no","no",1500,345
"poznan",28,1,3,1965,4.38,0.166,"no","no","no",1990,457.7
"poznan",37,2,3,1968,1.63,0.421,"no","no","no",2300,529
"poznan",39,2,8,2022,4.22,0.729,"yes","yes","yes",2900,667
"poznan",31,1,2,1915,2.61,0.206,"no","no","no",1600,368
"poznan",44,2,3,2000,2.25,0.328,"no","no","no",2100,483
"poznan",31,2,2,1915,2.61,0.206,"no","no","no",1600,368
"poznan",54,2,1,1995,5.69,0.28,"no","yes","no",2100,483
"poznan",56.07,2,1,2011,0.73,0.202,"yes","yes","yes",3100,713
"poznan",53.8,2,1,2014,6.57,0.809,"yes","yes","yes",2700,621
"poznan",73,3,5,1960,0.73,0.202,"no","no","yes",4200,966
"poznan",123,5,3,2004,3.78,0.414,"no","no","yes",6000,1380
"poznan",38,2,2,1990,6.97,0.589,"yes","yes","no",2000,460
"poznan",50,2,1,2017,2.77,0.436,"yes","yes","yes",2600,598
"poznan",50,2,1,2022,0.92,0.482,"no","yes","yes",2500,575
"poznan",47.34,2,1,2014,4.68,0.928,"yes","yes","yes",2300,529
"poznan",116,5,1,1910,2.78,0.249,"no","no","no",4000,920
"poznan",38,2,3,2009,5.85,0.247,"yes","no","no",2600,598
"poznan",32,1,2,2005,2.35,0.692,"yes","no","no",1700,391
"poznan",50,2,2,2023,2.32,0.177,"yes","no","yes",2700,621
"poznan",40,2,2,2018,7.35,1.657,"yes","no","yes",2400,552
"poznan",49,2,4,2014,6.07,0.415,"no","no","yes",2500,575
"poznan",47,2,1,1960,2.91,0.056,"yes","yes","no",2100,483
"poznan",30,1,1,1999,2.12,0.779,"no","yes","yes",1800,414
"poznan",54.5,2,3,1970,4.35,0.122,"no","no","no",2500,575
"poznan",32,1,2,2022,5.02,0.715,"no","no","yes",1900,437
"poznan",55.21,3,3,2013,1.97,0.454,"yes","no","yes",2300,529
"poznan",63,3,2,2013,1.89,0.061,"yes","no","no",3000,690
"poznan",32.65,1,6,2023,2.87,0.133,"yes","yes","yes",2250,517.5
"poznan",63.4,3,3,1985,4.88,0.477,"no","no","no",2500,575
"poznan",46.85,2,4,2015,1.97,0.454,"yes","yes","yes",2300,529
"poznan",30,1,4,2000,1.48,0.647,"no","no","no",2000,460
"poznan",30.2,1,4,2000,3.15,0.127,"no","no","no",1800,414
"poznan",43,2,5,2023,5.02,0.698,"yes","yes","yes",3000,690
"poznan",82,4,3,2010,0.73,0.202,"no","yes","yes",4250,977.5
"poznan",44.84,2,4,2023,5.05,0.274,"no","yes","yes",2600,598
"poznan",68,3,4,2005,2.24,0.769,"no","yes","yes",3200,736
"poznan",46,2,3,2022,3.26,0.33,"yes","yes","yes",2700,621
"poznan",43.5,2,3,1995,2.33,0.092,"no","yes","yes",2250,517.5
"poznan",48.6,2,1,2000,3.36,0.169,"no","yes","no",2500,575
"poznan",38.67,2,3,2012,5.13,0.598,"no","yes","no",2500,575
"poznan",30,1,6,2024,5.1,0.394,"yes","no","yes",2390,549.7
"poznan",33,1,3,2020,6.34,0.661,"yes","no","yes",1700,391
"poznan",48.5,2,2,2023,2.07,0.237,"yes","yes","yes",3000,690
"poznan",45,2,1,2010,5.42,0.23,"no","yes","no",2200,506
"poznan",38.6,2,4,1971,2.64,0.227,"yes","yes","no",1800,414
"poznan",42.4,2,1,1960,0.37,0.441,"no","no","no",2400,552
"poznan",43.1,2,3,2018,2.2,0.301,"yes","yes","yes",3100,713
"poznan",36.78,2,5,2018,1.97,0.454,"no","yes","yes",2700,621
"poznan",26.3,1,4,1963,4.16,0.211,"no","no","no",1900,437
"poznan",42,2,5,1970,0.89,0.136,"no","yes","yes",2100,483
"poznan",65.8,3,9,2018,4.92,0.176,"yes","yes","yes",4750,1092.5
"poznan",37,2,1,2022,1.97,0.454,"no","yes","yes",2800,644
"poznan",32,1,2,2002,0.73,0.202,"no","yes","yes",1500,345
"poznan",46.5,2,6,2015,2.47,0.584,"no","yes","yes",2650,609.5
"poznan",57,2,1,2005,6.56,1.155,"yes","yes","yes",1900,437
"poznan",63,3,1,1999,1.18,0.473,"yes","yes","no",2800,644
"poznan",55,2,2,2022,2.99,0.618,"yes","yes","yes",3490,802.7
"poznan",48,2,3,2022,4.88,0.109,"no","no","yes",2500,575
"poznan",39,2,1,2023,6.1,1.565,"yes","no","no",2400,552
"poznan",63.2,2,3,1905,2.14,0.213,"no","no","no",2400,552
"poznan",50,2,3,1910,2.43,0.164,"no","yes","no",2490,572.7
"poznan",63,2,2,2020,1.7,0.443,"yes","yes","yes",3200,736
"poznan",36.38,2,2,2021,5.7,0.38,"yes","yes","yes",2200,506
"poznan",84,4,1,2012,0.25,0.134,"no","no","no",4800,1104
"poznan",38,2,3,2000,6.03,0.574,"no","yes","yes",2200,506
"poznan",60,2,4,1900,2.27,0.293,"yes","no","no",2000,460
"poznan",61,3,5,2023,5.11,0.464,"yes","yes","yes",3400,782
"poznan",39,2,3,2022,2.37,0.163,"yes","no","yes",2600,598
"poznan",35,2,1,1956,0.73,0.202,"no","yes","no",2300,529
"poznan",81,3,1,2015,0.73,0.202,"no","yes","yes",5200,1196
"poznan",43,2,1,2023,5.34,0.406,"yes","yes","no",1890,434.7
"poznan",47,2,7,2023,5.07,0.429,"yes","yes","yes",2300,529
"poznan",50.92,2,4,2023,1.89,0.282,"yes","yes","yes",2800,644
"poznan",66,3,1,2000,3.86,0.141,"yes","yes","yes",2300,529
"poznan",36.3,2,3,2012,4.87,0.539,"no","yes","yes",1700,391
"poznan",46.1,2,5,2013,2.42,0.043,"yes","no","yes",2400,552
"poznan",27,1,2,2000,0.71,0.318,"no","no","yes",2250,517.5
"poznan",45,2,5,2013,3.15,0.743,"yes","yes","yes",2400,552
"poznan",38,2,1,2001,3.76,0.25,"yes","no","yes",2000,460
"poznan",48.22,3,4,2022,6.97,0.62,"no","yes","yes",3000,690
"poznan",43,2,3,2023,6.97,0.589,"yes","yes","yes",2900,667
"poznan",43,2,1,2023,1.62,0.474,"yes","yes","yes",2900,667
"poznan",34.11,2,1,2021,6.34,0.661,"no","yes","yes",2100,483
"poznan",75,3,1,2024,4.45,0.523,"no","yes","no",5000,1150
"poznan",48,2,2,2001,3.94,0.166,"yes","no","yes",2500,575
"poznan",46,2,4,2023,6.18,0.758,"yes","no","yes",2350,540.5
"poznan",42,2,3,2023,2.05,0.51,"yes","no","no",2900,667
"poznan",45,2,3,2019,0.73,0.202,"no","yes","yes",2800,644
"poznan",76,3,3,1980,2.45,0.329,"no","yes","yes",2900,667
"poznan",57,2,1,1985,2.93,0.13,"no","yes","yes",2250,517.5
"poznan",43,2,6,2019,0.41,0.29,"yes","yes","yes",2660,611.8
"poznan",41,2,3,2019,0.41,0.29,"yes","yes","yes",2550,586.5
"poznan",36,2,1,2019,0.41,0.29,"yes","yes","yes",2185,502.55
"poznan",45,2,1,1920,0.03,0.277,"no","no","no",1990,457.7
"poznan",40,2,4,2024,5.11,0.384,"no","no","yes",3500,805
"poznan",36.74,2,1,1960,5.66,0.634,"yes","yes","no",1750,402.5
"poznan",38,2,2,1906,4.02,0.182,"yes","no","yes",2700,621
"poznan",58,2,5,2023,2.61,0.206,"yes","no","yes",4500,1035
"poznan",105,5,5,2022,1.68,0.281,"yes","yes","yes",5500,1265
"poznan",61,2,1,2010,2.42,0.189,"no","yes","no",2900,667
"poznan",32.65,2,6,2023,2.87,0.133,"yes","yes","yes",2250,517.5
"poznan",47,2,4,2023,2.36,0.237,"yes","no","yes",4300,989
"poznan",28,1,3,1965,4.38,0.166,"no","no","no",1990,457.7
"poznan",27,1,2,1905,3.1,0.145,"no","no","no",1600,368
"poznan",56.5,2,6,2012,2.39,0.724,"no","yes","yes",2900,667
"poznan",50,2,2,2004,2.73,0.272,"no","yes","no",2100,483
"poznan",80,3,4,2001,0.27,0.198,"yes","yes","yes",4400,1012
"poznan",55,4,2,2022,3.5,0.278,"no","no","no",2800,644
"poznan",120,6,3,1920,3.2,0.06,"no","no","no",4900,1127
"poznan",30,1,5,2023,1.86,0.302,"yes","yes","yes",2400,552
"poznan",50,2,5,1930,2.58,0.151,"no","no","yes",3500,805
"poznan",47.6,3,3,1975,2.38,0.04,"no","yes","no",1700,391
"poznan",38.6,2,4,1998,5.93,0.63,"no","no","no",2000,460
"poznan",47,2,6,2020,1.51,0.568,"no","no","yes",3800,874
"poznan",50.92,2,4,2023,1.89,0.282,"yes","yes","yes",3050,701.5
"poznan",55,2,2,1990,1.79,0.186,"yes","no","no",2200,506
"poznan",44,3,1,1969,1.66,0.39,"no","yes","no",1700,391
"poznan",50,2,3,2004,4.68,0.387,"no","no","no",2500,575
"poznan",42,2,3,1920,2.64,0.08,"no","no","no",2150,494.5
"poznan",48.1,2,10,2010,1.5,0.585,"yes","no","yes",2499,574.77
"poznan",51,2,5,2006,2.28,0.832,"yes","yes","yes",2700,621
"poznan",45,2,4,2023,4.04,0.286,"yes","no","yes",2499,574.77
"poznan",51,2,1,2023,1.61,0.535,"yes","yes","yes",3200,736
"poznan",44.96,2,4,2020,0.56,0.288,"yes","no","yes",2900,667
"poznan",138,5,1,1934,6.08,0.722,"no","yes","no",5800,1334
"poznan",40,2,2,1900,2.48,0.208,"yes","no","no",2200,506
"poznan",60,3,2,1960,3.22,0.167,"yes","yes","yes",2700,621
"poznan",52.1,2,2,2011,3.85,0.399,"no","yes","no",2200,506
"poznan",92.5,3,3,1910,1.78,0.35,"no","no","no",4500,1035
"poznan",45.4,2,2,2014,3.33,0.635,"no","yes","yes",2150,494.5
"poznan",100,3,2,2011,6.08,0.722,"yes","yes","yes",6000,1380
"poznan",39,2,1,2023,1.86,0.302,"yes","yes","yes",3000,690
"poznan",47,2,1,2023,1.86,0.302,"yes","yes","yes",3000,690
"poznan",51,2,1,2023,1.86,0.302,"yes","yes","yes",3500,805
"poznan",106,4,2,2010,1.46,0.226,"yes","yes","yes",4800,1104
"poznan",46,2,4,2002,4.98,0.372,"yes","yes","yes",2300,529
"poznan",87.7,3,2,2022,2.19,0.087,"no","yes","yes",6000,1380
"poznan",48,2,2,1900,0.73,0.202,"no","no","no",2300,529
"poznan",29.72,1,1,2021,2.77,0.297,"no","yes","yes",2000,460
"poznan",42,2,10,1980,5.5,0.191,"yes","yes","yes",1900,437
"poznan",50,2,2,2021,2.81,0.335,"yes","yes","yes",1898,436.54
"poznan",60,2,4,1900,2.48,0.208,"yes","no","no",2000,460
"poznan",44.55,2,2,1990,2.67,0.26,"no","no","yes",1900,437
"poznan",27,1,1,1935,2.43,0.219,"no","no","yes",2100,483
"poznan",50,2,1,1970,6.41,1.102,"no","no","no",1750,402.5
"poznan",52,2,4,2007,2.06,0.939,"no","no","yes",2200,506
"poznan",67,3,1,2002,1.25,0.539,"no","yes","no",4000,920
"poznan",35,1,1,2012,2.35,0.141,"yes","yes","no",1900,437
"poznan",31,1,2,2020,1.23,0.399,"no","yes","yes",2000,460
"poznan",57.2,2,3,1961,0.98,0.677,"no","yes","no",2150,494.5
"poznan",44,2,1,2020,3.42,0.143,"yes","yes","no",2200,506
"poznan",47,3,4,1960,2.45,0.317,"yes","yes","no",2000,460
"poznan",37,2,7,2017,1.47,0.537,"yes","yes","yes",1600,368
"bialystok",54.4,3,2,1999,2.23,0.712,"no","yes","no",1700,391
"bialystok",49.33,3,1,1955,0.36,0.262,"no","yes","no",2750,632.5
"bialystok",41,2,1,1955,0.56,0.101,"no","no","no",2500,575
"bialystok",45,2,1,2023,1.74,0.066,"no","yes","yes",2100,483
"bialystok",33,2,3,1960,1.36,0.082,"no","no","no",2100,483
"bialystok",38,2,8,2020,1.21,0.38,"yes","yes","no",2100,483
"bialystok",47.9,2,4,1980,2.73,0.727,"no","no","no",1300,299
"bialystok",48.6,3,2,2024,2,0.389,"no","no","yes",2100,483
"bialystok",52.05,3,10,2023,1.16,0.406,"no","yes","no",3200,736
"bialystok",42,2,1,1968,1.23,0.191,"yes","yes","no",1500,345
"bialystok",43,2,1,2002,2.03,0.294,"no","yes","no",1550,356.5
"bialystok",32,2,3,1978,0.54,0.339,"yes","no","yes",1350,310.5
"bialystok",35,2,3,2020,0.21,0.045,"yes","yes","yes",1700,391
"bialystok",47,2,2,2000,3.78,0.383,"no","yes","no",1450,333.5
"bialystok",44,2,2,1964,0.85,0.391,"no","yes","no",1500,345
"bialystok",32,2,3,1974,2.86,0.112,"yes","no","yes",1800,414
"bialystok",53,2,1,2011,3.29,0.289,"no","yes","no",1900,437
"bialystok",56,3,4,2013,2.49,0.33,"yes","yes","yes",1700,391
"bialystok",52,3,3,2023,1.58,0.203,"yes","yes","yes",2700,621
"bialystok",55,2,3,2010,0.67,0.138,"no","yes","yes",2200,506
"bialystok",43.5,2,3,2023,2.22,0.268,"no","no","yes",2000,460
"bialystok",48,2,2,1983,1.42,0.006,"no","yes","yes",1000,230
"bialystok",46.2,2,2,1960,1.65,0.289,"no","yes","no",1700,391
"bialystok",61,3,7,1980,1.36,0.193,"no","yes","yes",1800,414
"bialystok",57,3,6,2013,2.49,0.33,"yes","yes","yes",1700,391
"bialystok",26,1,5,1960,0.4,0.212,"no","yes","yes",1300,299
"bialystok",70,2,2,2010,1.15,0.234,"yes","no","no",3500,805
"bialystok",60,3,2,2015,0.59,0.414,"yes","yes","yes",2700,621
"bialystok",60,3,1,1997,2.4,0.449,"yes","yes","no",2200,506
"bialystok",48,2,2,1953,0.95,0.387,"no","no","no",1700,391
"bialystok",60,3,4,2020,0.73,0.376,"no","no","yes",3000,690
"bialystok",60,4,8,1977,0.96,0.326,"no","no","yes",780,179.4
"bialystok",48,2,11,1980,2.03,0.247,"no","yes","yes",1500,345
"bialystok",46.7,3,1,1972,2.74,0.264,"no","yes","no",2500,575
"gdansk",57,3,4,2010,8.79,0.286,"yes","no","yes",3600,828
"gdansk",40,2,4,2022,5.61,0.353,"no","no","yes",3457,795.11
"gdansk",43,3,2,1928,8.6,0.292,"yes","no","no",2100,483
"gdansk",34.25,2,2,2018,0.55,0.079,"yes","no","yes",2950,678.5
"gdansk",25,1,3,2022,5.61,0.353,"no","no","yes",2422,557.06
"gdansk",30,1,1,1900,8.86,0.297,"no","yes","no",3000,690
"gdansk",74,3,1,2021,6.69,0.787,"no","no","no",4000,920
"gdansk",68,3,1,2009,5.79,0.612,"no","yes","no",3500,805
"gdansk",26,1,2,2019,4.12,0.363,"yes","yes","yes",2800,644
"gdansk",27.38,1,1,2022,7.9,0.251,"yes","no","yes",2850,655.5
"gdansk",38,2,7,2017,7.28,0.516,"no","yes","yes",3500,805
"gdansk",39.86,2,4,2022,5.61,0.353,"no","yes","yes",3193,734.39
"gdansk",54.56,4,4,2022,5.61,0.353,"no","no","yes",4828,1110.44
"gdansk",25,1,3,2022,5.61,0.353,"no","no","yes",2422,557.06
"gdansk",45,2,1,1970,7.36,0.166,"no","yes","no",2700,621
"gdansk",28,1,4,2016,5.39,0.288,"no","no","no",2100,483
"gdansk",48.7,3,1,1967,9.51,0.079,"no","yes","no",2700,621
"gdansk",55.98,3,1,2020,7.83,1.639,"yes","yes","yes",2900,667
"gdansk",53,3,1,1950,3.01,0.367,"no","no","no",2400,552
"gdansk",42,2,1,2020,0.53,0.5,"no","yes","yes",3400,782
"gdansk",50,2,2,2008,5.95,0.477,"yes","no","yes",2250,517.5
"gdansk",78,3,3,2020,0.9,0.111,"yes","yes","yes",4900,1127
"gdansk",37,2,8,1970,1.18,0.448,"no","yes","yes",2500,575
"gdansk",35,2,1,2024,8.13,1.351,"yes","yes","yes",2500,575
"gdansk",63.08,2,1,1950,9.33,0.188,"no","no","no",3000,690
"gdansk",42,2,1,2021,7.36,1.458,"yes","yes","yes",2400,552
"gdansk",36,2,3,2020,8.17,1.252,"no","yes","no",2600,598
"gdansk",31,1,3,1978,3.02,0.349,"no","no","no",2300,529
"gdansk",50,3,3,2022,6.34,0.376,"no","yes","yes",3700,851
"gdansk",38.41,2,1,2021,6.46,0.355,"no","yes","yes",2500,575
"gdansk",70,2,2,2012,0.41,0.453,"no","yes","no",4150,954.5
"gdansk",56.13,2,2,1960,4.28,0.152,"no","yes","no",2500,575
"gdansk",41.87,2,7,2016,4.26,0.297,"no","yes","yes",2800,644
"gdansk",32,2,4,2023,6.92,0.765,"no","no","yes",2600,598
"gdansk",84,4,2,2001,1.78,0.713,"no","no","no",4000,920
"gdansk",38,2,2,2023,5.55,0.346,"no","yes","yes",4000,920
"gdansk",76.4,3,4,2020,0.47,0.444,"no","no","yes",7500,1725
"gdansk",54,3,6,2018,1.05,0.111,"no","yes","yes",4200,966
"gdansk",49.5,2,2,1990,3.29,0.167,"no","yes","no",2000,460
"gdansk",45.53,2,1,2018,0.95,0.605,"no","yes","yes",3300,759
"gdansk",52.88,3,5,2022,1.19,0.329,"no","yes","yes",4000,920
"gdansk",61,2,2,2009,8.67,0.429,"yes","no","yes",3800,874
"gdansk",61,3,2,2024,5.39,0.221,"no","yes","yes",3700,851
"gdansk",64,3,1,2000,2.51,0.52,"no","yes","no",3500,805
"gdansk",45,2,1,2015,7.66,0.297,"yes","yes","yes",3300,759
"gdansk",68,3,1,2012,6.51,0.871,"no","yes","no",3200,736
"gdansk",33,1,1,1950,0.55,0.674,"no","no","no",2200,506
"gdansk",44.73,2,12,2012,4.84,0.48,"no","yes","yes",2500,575
"gdansk",44.7,2,1,1908,0.99,0.364,"no","no","no",2500,575
"gdansk",50,2,3,2018,5.45,0.301,"yes","yes","yes",4200,966
"gdansk",100,3,3,1907,3.71,0.201,"no","yes","no",4900,1127
"gdansk",50,2,2,2021,7.44,1.537,"no","yes","yes",3000,690
"gdansk",50,2,2,2021,7.44,1.537,"no","yes","yes",3000,690
"gdansk",55,3,3,2004,5.49,0.233,"no","no","no",2200,506
"gdansk",69,3,6,2016,4.59,0.237,"yes","yes","yes",3600,828
"gdansk",46.54,2,3,2022,4.69,0.518,"yes","yes","yes",3500,805
"gdansk",38,2,1,2009,4.53,0.146,"no","yes","yes",2800,644
"gdansk",53,2,1,2020,0.74,0.178,"no","yes","no",3400,782
"gdansk",44.26,2,2,2015,5.39,0.289,"yes","yes","no",2990,687.7
"gdansk",65,3,2,2016,4.87,0.462,"no","no","yes",3500,805
"gdansk",37.94,2,2,2020,5.61,0.443,"no","yes","yes",3500,805
"gdansk",38,2,1,2017,5.7,0.527,"no","no","no",3000,690
"gdansk",61.7,3,6,1979,5.96,0.166,"no","yes","yes",3600,828
"gdansk",57,2,2,1952,0.24,0.352,"no","no","yes",2800,644
"gdansk",77.16,3,2,1955,4.44,0.128,"no","yes","no",3800,874
"gdansk",48.25,2,3,2019,0.69,0.272,"no","yes","yes",4000,920
"gdansk",84.97,3,4,2019,0.85,0.077,"no","yes","yes",5480,1260.4
"gdansk",65,3,4,2012,5.64,0.445,"no","no","no",4300,989
"gdansk",42,3,4,2017,2.54,0.207,"yes","yes","yes",2700,621
"gdansk",41,2,2,2020,5.98,0.657,"yes","yes","yes",2000,460
"gdansk",25,1,2,2021,4.8,0.517,"no","yes","yes",2500,575
"gdansk",67,2,2,2010,0.38,0.551,"yes","yes","yes",4150,954.5
"gdansk",99,3,3,1907,3.71,0.201,"no","yes","no",4800,1104
"gdansk",42.97,2,5,2022,0.79,0.587,"no","yes","yes",3400,782
"gdansk",47,2,3,1993,5.86,0.353,"no","yes","no",2200,506
"gdansk",56,3,2,2018,5.67,0.865,"no","yes","yes",3700,851
"gdansk",40,2,2,2024,3.6,0.627,"no","yes","yes",2600,598
"gdansk",29,2,4,2021,1.09,0.117,"no","no","yes",3100,713
"gdansk",38.8,2,1,1970,3.52,0.48,"no","no","yes",2100,483
"gdansk",47,2,9,2014,6.13,0.36,"yes","yes","yes",2800,644
"gdansk",34.23,2,2,2017,0.54,0.108,"yes","no","yes",2900,667
"gdansk",40.11,2,2,2022,5.59,0.394,"no","yes","yes",3500,805
"gdansk",40.98,3,2,1930,0.47,0.144,"yes","no","no",4850,1115.5
"gdansk",50,2,2,1920,8.62,0.308,"no","no","no",3300,759
"gdansk",60.66,3,2,2023,7,1.218,"yes","yes","no",2600,598
"gdansk",36.92,2,7,1973,7.65,0.168,"no","yes","yes",3000,690
"gdansk",33.45,1,6,2018,1.1,0.154,"no","yes","yes",3200,736
"gdansk",35,2,2,2013,2.43,0.136,"yes","no","yes",2000,460
"gdansk",31,1,10,1980,2.83,0.421,"no","no","yes",1900,437
"gdansk",52,2,2,2012,0.9,0.111,"yes","yes","yes",3700,851
"gdansk",46.5,2,1,2001,5.48,0.844,"yes","yes","no",2100,483
"gdansk",57,3,4,2010,8.79,0.286,"yes","no","yes",3600,828
"gdansk",42,2,2,2023,5.09,0.5,"no","no","yes",2500,575
"gdansk",50.93,2,1,2007,3.37,0.142,"no","yes","yes",2690,618.7
"gdansk",45,2,3,2024,3.55,0.442,"no","yes","no",2800,644
"gdansk",35.07,2,5,2021,8.79,0.286,"no","yes","yes",3520,809.6
"gdansk",45.44,2,2,2010,5.99,0.467,"no","yes","yes",3000,690
"gdansk",43,2,4,2022,8.34,0.929,"no","yes","no",2700,621
"gdansk",35,2,2,2020,0.27,0.136,"yes","no","yes",3000,690
"gdansk",35,2,3,2022,6.01,0.977,"no","yes","no",2500,575
"gdansk",84.47,4,4,2019,0.82,0.063,"no","yes","yes",5480,1260.4
"gdansk",40.11,2,2,2023,5.54,0.343,"no","yes","yes",3500,805
"gdansk",38,2,3,2024,4.91,0.456,"no","yes","yes",3050,701.5
"gdansk",40.98,3,2,1955,0.57,0.231,"no","no","no",4850,1115.5
"gdansk",50,2,2,2021,7.45,1.559,"yes","yes","yes",3000,690
"gdansk",44.58,2,1,2021,5.67,0.504,"no","yes","yes",3500,805
"gdansk",31.97,1,9,2020,5.03,0.062,"no","yes","yes",2200,506
"gdansk",78,3,1,2005,4.52,0.45,"no","yes","no",3700,851
"gdansk",70,4,2,1930,5.94,0.552,"no","no","no",3200,736
"gdansk",55,3,2,1911,8.54,0.406,"no","no","no",3200,736
"gdansk",68.21,3,2,2019,7.99,1.519,"no","yes","yes",3750,862.5
"gdansk",48.15,3,2,2015,6.24,0.268,"yes","yes","yes",2800,644
"gdansk",89.7,3,4,2018,4.43,0.906,"no","yes","yes",6700,1541
"gdansk",40,2,3,2017,6.13,1.337,"yes","no","yes",2200,506
"gdansk",52.5,2,3,2014,8.67,0.482,"no","yes","yes",4300,989
"gdansk",38.8,2,1,2011,5.64,0.456,"no","no","yes",2800,644
"gdansk",45,2,4,2015,4.87,0.462,"yes","yes","no",3000,690
"gdansk",52,2,2,2012,0.2,0.196,"yes","yes","yes",3500,805
"gdansk",34,2,4,2023,0.58,0.562,"no","yes","yes",3500,805
"gdansk",54,3,15,2023,0.58,0.562,"yes","yes","yes",4500,1035
"gdansk",47,2,1,2005,8.04,1.194,"no","yes","yes",2200,506
"gdansk",47,2,2,2004,5.58,0.83,"yes","yes","no",2100,483
"gdansk",57,2,1,2020,4.35,0.083,"no","yes","yes",3600,828
"gdansk",47.54,2,4,2014,5.73,0.527,"no","yes","no",3800,874
"gdansk",31,1,1,2020,4.31,0.352,"no","no","no",3000,690
"gdansk",31,1,2,2020,4.31,0.352,"no","no","no",3000,690
"gdansk",61,3,3,1947,0.2,0.461,"no","no","no",4900,1127
"gdansk",30,1,5,2021,1.12,0.501,"no","yes","yes",2900,667
"gdansk",60.38,2,1,2011,0.9,0.37,"no","no","yes",3300,759
"gdansk",86.17,4,2,2019,0.82,0.087,"no","yes","yes",6200,1426
"gdansk",73.97,3,3,2022,5.52,0.55,"yes","yes","yes",4600,1058
"gdansk",59,2,5,2019,0.25,0.41,"no","yes","no",7000,1610
"gdansk",52,2,2,2012,0.9,0.111,"yes","yes","yes",3000,690
"gdansk",55,2,3,2020,0.56,0.55,"no","yes","yes",3900,897
"gdansk",77.04,4,2,2019,0.82,0.094,"no","yes","yes",5840,1343.2
"gdansk",76.04,3,4,2019,0.84,0.096,"no","yes","yes",4800,1104
"gdansk",75,3,2,2008,7.63,0.215,"no","yes","yes",4500,1035
"gdansk",44,2,4,2018,0.66,0.11,"no","yes","yes",3800,874
"gdansk",46.64,2,2,2019,0.75,0.079,"no","yes","yes",3140,722.2
"gdansk",40,2,3,2022,5.61,0.351,"yes","yes","yes",3150,724.5
"gdansk",46.13,2,4,1980,6.12,0.136,"no","yes","no",2990,687.7
"gdansk",46.6,2,5,2018,0.9,0.291,"no","yes","yes",4000,920
"gdansk",42,2,1,2018,0.41,0.252,"no","no","yes",3400,782
"gdansk",42,2,1,2018,0.41,0.252,"no","no","yes",3500,805
"wroclaw",36,2,6,1994,5.02,0.628,"no","yes","yes",2600,598
"wroclaw",72,3,4,2002,4.9,0.264,"no","yes","no",3300,759
"wroclaw",43,2,2,1935,0.24,0.419,"no","no","no",2800,644
"wroclaw",57,2,2,2020,7.84,0.784,"yes","yes","no",2700,621
"wroclaw",39,2,2,2018,5.88,2.18,"yes","yes","yes",2500,575
"wroclaw",64.21,3,3,1950,2.89,0.178,"no","yes","no",2900,667
"wroclaw",67,3,5,2008,0.84,0.18,"yes","yes","yes",5500,1265
