"","city","squareMeters","rooms","floor","buildYear","centreDistance","schoolDistance","clinicDistance","kindergartenDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasStorageRoom","priceInZloty","priceInEuro"
"85","szczecin","42,54",2,1,2022,"4,38","0,834","1,803","1,177","0,21","no","yes","no","no",2200,"506"
"86","szczecin","43,14",2,3,1960,"0,26","0,056","0,776","0,166","0,39","no","yes","no","yes",2500,"575"
"87","szczecin","36",2,4,NA,"1,26","0,239","0,425","0,363","0,203","no","yes","yes","no",3000,"690"
"88","szczecin","46,9",2,2,2024,"4,74","0,506","1,016","0,031","0,512","yes","yes","yes","no",2600,"598"
"89","szczecin","30,21",1,NA,2021,"6,05","1,849","3,392","1,801","0,778","yes","no","no","no",1800,"414"
"90","szczecin","32",1,NA,NA,"0,8","0,07","0,647","0,083","0,442","no","no","no","no",1900,"437"
"91","szczecin","37,91",2,3,2011,"1,98","0,158","0,554","0,379","0,184","yes","yes","yes","no",2400,"552"
"92","szczecin","73,73",3,1,1937,"2,02","0,186","0,4","0,423","0,282","no","yes","no","yes",2900,"667"
"93","szczecin","38",2,3,1966,"3,29","0,256","0,45","0,363","0,316","no","no","no","no",2500,"575"
"94","szczecin","48,8",2,4,1995,"5,06","0,53","0,58","0,574","0,203","yes","yes","no","no",2100,"483"
"95","szczecin","80",3,2,2000,"0,12","0,146","0,679","0,11","0,414","no","yes","no","no",3950,"908,5"
"96","szczecin","25,2",1,4,1930,"1,77","0,108","0,279","0,172","0,312","no","no","no","no",1400,"322"
"97","szczecin","75",4,11,1988,"0,79","0,288","0,285","0,245","0,085","no","no","yes","yes",2800,"644"
"98","szczecin","59,2",3,3,1979,"3,3","0,323","0,417","0,239","0,087","no","yes","no","no",2500,"575"
"99","szczecin","79",3,1,1997,"4,58","0,591","1,082","0,33","0,787","no","no","no","no",3000,"690"
"100","szczecin","34,74",2,3,2019,"2,53","0,112","0,518","0,162","0,201","yes","yes","yes","no",2100,"483"
"101","szczecin","40",2,NA,2015,"6,17","1,261","2,608","0,578","0,479","no","no","no","no",2300,"529"
"102","szczecin","36,7",2,2,1970,"2,47","0,092","0,792","0,183","0,251","no","no","no","no",2300,"529"
"103","szczecin","25",1,1,1960,"1,52","0,338","0,428","0,343","0,164","no","no","yes","no",1900,"437"
"104","szczecin","43",2,5,1964,"1,45","0,173","0,317","0,276","0,111","no","yes","no","no",1900,"437"
"105","szczecin","46",2,NA,1930,"3,98","0,069","0,937","0,489","0,541","no","no","no","no",2100,"483"
"106","szczecin","50,5",2,1,2022,"5,29","1,303","1,238","0,716","0,436","yes","yes","yes","no",2550,"586,5"
"107","szczecin","48,6",2,1,1990,"3,53","0,109","1,004","0,178","0,141","yes","yes","no","no",2300,"529"
"108","szczecin","29",1,4,NA,"1,21","0,233","0,479","0,592","0,335","no","no","yes","no",1950,"448,5"
"109","szczecin","37,17",2,1,2021,"1,51","0,277","0,586","0,213","0,048","no","no","yes","no",2600,"598"
"110","szczecin","32",1,NA,1940,"1,9","0,148","1,118","0,168","0,218","no","no","no","yes",1500,"345"
"111","szczecin","54",2,3,1950,"2,92","0,201","0,41","0,485","0,183","no","no","no","yes",2300,"529"
"112","szczecin","59",3,NA,NA,"0,45","0,142","0,347","0,164","0,204","no","yes","yes","no",4500,"1035"
"113","szczecin","27,14",1,NA,2021,"6,33","1,843","3,496","1,742","0,861","yes","no","no","no",2000,"460"
"114","szczecin","115",4,5,1995,"2,6","0,413","0,566","0,387","0,052","no","no","no","yes",3950,"908,5"
"115","szczecin","80,96",4,4,1995,"2,6","0,413","0,566","0,387","0,052","yes","yes","no","yes",4500,"1035"
"116","szczecin","43",2,4,2023,"0,92","0,371","0,319","0,63","0,359","yes","yes","yes","no",2800,"644"
"117","szczecin","39",2,2,2023,"0,92","0,371","0,319","0,63","0,359","yes","yes","yes","no",2800,"644"
"118","szczecin","34,09",1,2,1930,"4,67","0,294","0,514","0,46","0,392","no","no","no","no",1600,"368"
"119","szczecin","73",3,1,1930,"1,04","0,173","0,332","0,261","0,121","no","no","no","no",2500,"575"
"120","szczecin","41",2,4,1966,"0,31","0,067","0,722","0,107","0,33","no","yes","no","yes",2500,"575"
"121","szczecin","29",2,3,2022,"1,04","0,173","0,332","0,261","0,121","no","no","yes","no",2500,"575"
"122","szczecin","38,17",2,4,1930,"1,04","0,173","0,332","0,261","0,121","no","no","no","yes",2400,"552"
"123","szczecin","47",2,2,2011,"4,08","0,088","1,201","0,755","0,13","yes","yes","yes","no",2500,"575"
"124","szczecin","29,45",1,NA,NA,"3,35","0,339","0,688","0,167","0,22","no","no","yes","no",1500,"345"
"125","szczecin","26,64",1,NA,2016,"4,32","1,083","1,672","0,921","0,538","yes","no","yes","yes",1700,"391"
"126","szczecin","50",2,NA,NA,"6,18","1,318","2,675","0,526","0,423","no","yes","no","yes",2650,"609,5"
"127","szczecin","50",2,1,1920,"3,18","0,134","0,764","0,458","0,314","yes","no","no","yes",1800,"414"
"128","szczecin","74",3,3,2005,"1,15","0,604","1,037","0,371","0,517","yes","yes","yes","no",3900,"897"
"129","szczecin","49,6",2,1,2012,"1,64","0,171","0,446","0,59","0,408","yes","yes","yes","yes",3500,"805"
"130","szczecin","113,35",4,3,2011,"0,2","0,136","0,881","0,14","0,503","no","no","no","no",5000,"1150"
"131","szczecin","57",3,NA,1934,"4,07","0,162","0,927","0,55","0,621","no","no","no","yes",2500,"575"
"132","szczecin","63,02",3,2,1934,"2,85","0,261","0,844","0,259","0,265","no","yes","no","yes",2500,"575"
"133","szczecin","48,43",2,NA,1993,"2,44","0,208","0,395","0,249","0,087","no","yes","no","no",2500,"575"
"134","szczecin","120",6,NA,1997,"8,82","0,446","2,794","1,258","0,634","yes","no","no","no",5000,"1150"
"135","szczecin","90",3,3,1900,"0,79","0,288","0,285","0,245","0,085","no","yes","no","no",3400,"782"
"136","szczecin","50",2,2,1930,"4,32","0,467","0,179","0,28","0,249","no","no","no","no",2400,"552"
"137","szczecin","26,8",1,4,1960,"1,69","0,218","0,358","0,102","0,02","no","no","yes","no",2000,"460"
"138","szczecin","43",2,5,2021,"1,04","0,173","0,332","0,261","0,121","no","no","yes","no",2150,"494,5"
"139","szczecin","25,7",1,4,1972,"2,07","0,117","0,101","0,169","0,195","no","no","yes","yes",1800,"414"
"140","szczecin","56,4",2,2,NA,"6,04","1,363","2,492","0,344","0,643","no","yes","yes","no",2900,"667"
"141","szczecin","48,2",2,NA,1962,"1,04","0,173","0,332","0,261","0,121","no","no","no","no",2800,"644"
"142","szczecin","77",3,NA,1930,"1,55","1,733","2,007","1,734","1,286","yes","no","no","no",2500,"575"
"143","szczecin","53",2,4,1920,"1,04","0,173","0,332","0,261","0,121","no","no","no","no",2500,"575"
"144","szczecin","25,2",1,1,1980,"2,81","0,083","0,816","0,821","0,221","no","no","no","no",1700,"391"
"145","szczecin","109",5,4,NA,"1,57","0,099","0,518","0,569","0,413","no","yes","yes","no",5000,"1150"
"146","szczecin","31,29",2,3,2023,"1,04","0,173","0,332","0,261","0,121","no","yes","yes","no",2200,"506"
"147","szczecin","37",2,2,2003,"3,53","0,109","1,004","0,178","0,141","yes","no","no","no",1900,"437"
"148","szczecin","28,3",1,7,1970,"1,79","0,17","1,251","0,41","0,187","yes","yes","yes","no",1700,"391"
"149","szczecin","43",2,3,1960,"0,3","0,072","0,73","0,114","0,338","no","yes","no","yes",2500,"575"
"150","szczecin","59",2,4,2009,"2,15","0,251","0,59","0,309","0,248","yes","no","yes","no",2800,"644"
"151","szczecin","65",3,2,2012,"4,88","0,27","0,357","0,422","0,201","yes","no","yes","no",3500,"805"
"152","szczecin","64,8",3,2,1990,"1,32","0,169","0,079","0,125","0,088","no","yes","yes","no",2600,"598"
"153","szczecin","36",2,8,1970,"1,39","0,187","0,11","0,102","0,043","yes","no","yes","yes",1400,"322"
"154","szczecin","38",2,2,2020,"0,92","0,371","0,319","0,63","0,359","no","yes","yes","no",2400,"552"
"155","szczecin","56",3,1,1938,"4,16","0,309","0,765","0,535","0,732","no","no","no","no",2200,"506"
"156","szczecin","25,8",1,4,2021,"1,59","0,308","0,364","0,272","0,259","no","no","no","no",2000,"460"
"157","szczecin","68",2,1,NA,"1,67","0,352","0,462","0,201","0,181","no","no","no","no",2400,"552"
"158","szczecin","60",2,1,2002,"1,65","0,184","0,546","0,237","0,044","no","yes","yes","no",2400,"552"
"159","szczecin","43",2,1,2020,"3,15","0,355","0,539","0,287","0,23","yes","no","yes","yes",2950,"678,5"
"160","szczecin","49",3,7,2020,"1,59","0,194","0,237","0,165","0,231","yes","yes","yes","no",3500,"805"
"161","szczecin","38,9",2,4,2020,"6,05","1,849","3,392","1,801","0,778","yes","yes","yes","no",2700,"621"
"162","szczecin","30,5",1,4,2022,"1,68","0,262","0,309","0,193","0,154","no","no","yes","no",2800,"644"
"163","szczecin","113,35",4,3,2013,"0,17","0,13","0,856","0,164","0,485","no","yes","no","no",5000,"1150"
"164","szczecin","54",2,NA,NA,"5,86","0,888","2,189","0,494","0,662","no","yes","no","yes",2200,"506"
"165","szczecin","64",3,1,1950,"4,32","0,467","0,179","0,28","0,249","yes","no","no","no",2590,"595,7"
"166","szczecin","42",2,4,2005,"0,62","0,199","0,36","0,086","0,044","no","yes","yes","no",2700,"621"
"167","szczecin","58",2,2,2005,"0,62","0,186","0,378","0,098","0,035","yes","yes","yes","no",2850,"655,5"
"168","szczecin","55",2,2,2007,"0,63","0,2","0,36","0,091","0,045","yes","yes","yes","no",2850,"655,5"
"169","szczecin","90",4,4,2005,"0,62","0,186","0,378","0,098","0,035","yes","yes","yes","yes",4200,"966"
"170","szczecin","58",2,2,2005,"0,62","0,188","0,376","0,095","0,034","yes","yes","yes","no",2850,"655,5"
"171","szczecin","45",2,3,2005,"0,62","0,188","0,376","0,095","0,034","no","yes","yes","no",2700,"621"
"172","gdynia","76",3,NA,2017,"1,41","0,243","0,426","0,488","0,255","yes","yes","yes","yes",5500,"1265"
"173","gdynia","76,08",4,5,2011,"4,79","0,168","1,136","0,073","0,428","no","yes","yes","no",6500,"1495"
"174","gdynia","55,08",2,16,NA,"0,05","0,229","1,107","0,152","0,059","no","no","yes","no",5500,"1265"
"175","gdynia","50,43",2,15,NA,"0,05","0,229","1,107","0,152","0,059","no","no","yes","no",5500,"1265"
"176","gdynia","50,43",2,15,NA,"0,05","0,229","1,107","0,152","0,059","no","no","yes","no",5500,"1265"
"177","gdynia","52",2,NA,1970,"0,72","0,377","1,036","0,524","0,01","no","yes","no","no",2500,"575"
"178","gdynia","78",3,4,NA,"6,92","0,6","3,514","0,478","0,183","no","yes","no","yes",2800,"644"
"179","gdynia","83",3,3,2013,"2,98","2,763","3,359","2,8","1,971","no","yes","no","no",4000,"920"
"180","gdynia","60",3,3,1980,"6,3","0,118","2,86","0,16","0,271","no","yes","no","yes",2900,"667"
"181","gdynia","38,3",2,1,1960,"1,44","0,152","0,448","0,244","0,51","no","no","no","no",2100,"483"
"182","gdynia","51",3,11,1980,"3,86","3,01","3,141","3,22","2,981","no","yes","yes","no",2500,"575"
"183","gdynia","46,5",3,4,1971,"4,34","0,391","1,596","0,226","0,595","no","no","yes","no",1800,"414"
"184","gdynia","46",2,2,NA,"5,21","2,925","3,396","2,834","3,001","no","yes","no","no",2500,"575"
"185","gdynia","58,3",2,3,2016,"0,48","0,507","0,637","0,173","0,099","no","no","yes","no",4500,"1035"
"186","gdynia","39,49",2,1,2001,"6,97","0,649","3,548","0,521","0,257","no","yes","no","no",2400,"552"
"187","gdynia","50",2,NA,NA,"6,77","0,44","3,336","0,309","0,272","no","no","yes","no",2500,"575"
"188","gdynia","44,2",2,4,1960,"1,03","0,185","0,178","0,189","0,175","no","yes","no","no",2300,"529"
"189","gdynia","105",3,2,2009,"4,12","0,19","0,924","0,381","0,088","no","yes","no","no",4500,"1035"
"190","gdynia","60",2,10,2009,"0,68","0,561","1,491","0,713","0,421","yes","yes","yes","no",3700,"851"
"191","gdynia","58,4",2,3,NA,"1,26","1,13","1,939","1,21","0,998","yes","yes","yes","no",4000,"920"
"192","gdynia","45,8",2,9,NA,"0,68","0,561","1,491","0,713","0,421","no","yes","yes","no",4500,"1035"
"193","gdynia","40",2,4,1974,"6,32","2,39","3,593","2,21","2,596","no","yes","no","yes",2200,"506"
"194","gdynia","55",2,3,1960,"1,07","0,427","1,451","0,298","0,089","no","no","no","no",1900,"437"
"195","gdynia","41",2,8,1980,"0,04","0,203","1,122","0,178","0,092","no","yes","yes","yes",2000,"460"
"196","gdynia","32,2",1,NA,1932,"3,58","0,308","0,887","0,345","0,507","yes","yes","no","yes",1800,"414"
"197","gdynia","63,86",3,3,2008,"3,68","0,502","0,404","0,996","0,156","no","yes","yes","no",3500,"805"
"198","gdynia","84",3,3,NA,"0,86","0,27","1,148","0,505","0,156","yes","yes","no","yes",3500,"805"
"199","gdynia","65",3,NA,2000,"6,75","0,544","3,451","0,477","0,129","no","no","no","no",2600,"598"
"200","gdynia","56",3,3,1975,"3,48","0,219","0,459","0,141","0,362","no","yes","no","yes",3000,"690"
"201","gdynia","50",2,15,2024,"0,53","0,298","1,584","0,542","0,272","no","yes","yes","no",4900,"1127"
"202","gdynia","55",2,16,2024,"0,53","0,298","1,584","0,542","0,272","no","yes","yes","no",4700,"1081"
"203","gdynia","65",3,NA,2006,"7,37","1,64","3,609","1,541","1,636","no","yes","no","no",3000,"690"
"204","gdynia","41,57",2,NA,2023,"7,25","4,643","4,023","4,58","4,836","no","no","no","yes",2800,"644"
"205","gdynia","75",3,4,2015,"0,08","0,252","1,064","0,281","0,112","yes","yes","yes","no",4300,"989"
"206","gdynia","60",3,7,NA,"5,51","1,564","2,769","1,388","1,768","no","yes","yes","no",2800,"644"
"207","gdynia","63",3,5,2012,"3,45","2,684","2,821","2,885","2,585","yes","no","yes","no",2900,"667"
"208","gdynia","60,38",2,9,2004,"3,49","0,251","0,865","0,469","0,202","yes","no","yes","yes",3250,"747,5"
"209","gdynia","52",3,4,NA,"0,93","0,379","0,497","0,432","0,128","yes","yes","no","no",2800,"644"
"210","gdynia","53",2,11,NA,"2,75","0,436","1,052","0,204","0,143","yes","yes","no","no",3200,"736"
"211","gdynia","30",1,1,1990,"4,49","0,45","0,958","0,313","0,389","no","yes","no","no",1800,"414"
"212","gdynia","43",2,2,2000,"6,98","0,664","3,511","0,528","0,394","no","yes","no","no",2300,"529"
"213","gdynia","49",2,1,1936,"4,28","0,355","1,529","0,261","0,536","no","no","no","no",2500,"575"
"214","gdynia","35",2,1,1983,"5,62","1,796","2,893","1,683","1,96","no","yes","no","no",1700,"391"
"215","gdynia","40,9",2,3,NA,"5,51","1,571","2,753","1,42","1,763","no","yes","yes","yes",2000,"460"
"216","gdynia","64,51",2,2,2017,"5,4","0,64","2,543","0,611","0,794","no","yes","yes","no",4500,"1035"
"217","gdynia","40,24",2,NA,NA,"2,68","0,183","0,098","0,143","0,113","no","no","no","no",2500,"575"
"218","gdynia","47",2,4,1980,"3","0,158","1,283","0,193","0,17","no","yes","yes","no",1800,"414"
"219","gdynia","56",2,4,2000,"0,4","0,554","1,067","0,261","0,058","no","yes","yes","no",4000,"920"
"220","gdynia","42,46",2,NA,2023,"1,38","0,106","1,376","0,46","0,539","no","yes","yes","no",3500,"805"
"221","gdynia","29,25",2,2,2019,"0,97","0,412","0,451","0,416","0,129","no","yes","no","no",2950,"678,5"
"222","gdynia","38",2,4,1967,"0,53","0,423","0,555","0,299","0,062","no","yes","yes","no",2300,"529"
"223","gdynia","62",2,1,NA,"6,66","1,973","3,054","1,775","1,591","no","no","yes","no",4600,"1058"
"224","gdynia","43",2,3,2020,"0,42","0,255","1,399","0,539","0,156","no","yes","yes","yes",3300,"759"
"225","gdynia","42,46",2,NA,2023,"1,57","0,33","1,426","0,529","0,755","no","no","yes","no",3500,"805"
"226","gdynia","38,5",2,NA,NA,"4,39","0,458","1,655","0,273","0,663","no","yes","no","no",2200,"506"
"227","gdynia","65",3,1,NA,"4,21","2,809","2,906","2,85","2,837","no","no","no","no",3000,"690"
"228","gdynia","37",2,8,NA,"0,23","0,108","1,308","0,191","0,215","no","yes","no","no",2100,"483"
"229","gdynia","53",3,NA,2011,"3,67","0,606","0,035","0,534","0,374","yes","yes","yes","yes",3500,"805"
"230","gdynia","80",3,1,2006,"6,42","0,419","2,863","0,383","0,528","no","yes","no","yes",2999,"689,77"
"231","gdynia","50",2,1,NA,"3,28","0,464","0,534","0,621","0,496","no","yes","no","yes",2000,"460"
"232","gdynia","48",2,3,2023,"0,51","0,281","1,568","0,528","0,256","no","yes","yes","yes",3900,"897"
"233","gdynia","50",2,2,NA,"3,39","0,166","0,621","0,135","0,199","no","yes","no","no",2300,"529"
"234","gdynia","51",2,1,NA,"0,98","0,221","0,649","0,275","0,2","no","no","no","no",2700,"621"
"235","gdynia","37,48",2,3,2021,"3,01","2,784","3,42","2,828","1,991","yes","yes","yes","no",2700,"621"
"236","gdynia","48",2,NA,2001,"6,59","0,829","3,72","0,635","0,498","no","no","no","no",2200,"506"
"237","gdynia","28",1,1,2012,"3,58","0,336","0,328","0,258","0,487","no","yes","yes","no",2000,"460"
"238","gdynia","128,8",4,3,2000,"2,06","0,08","0,489","0,526","0,342","yes","yes","yes","yes",7200,"1656"
"239","gdynia","45,63",3,7,1980,"6,13","2,178","3,38","2,01","2,379","no","yes","yes","no",1900,"437"
"240","gdynia","55",2,1,NA,"7,06","1,607","3,278","1,533","1,652","no","yes","no","no",2100,"483"
"241","gdynia","44",2,2,1937,"2,6","2,374","3,3","2,444","1,581","no","no","no","yes",2300,"529"
"242","gdynia","40",2,2,2024,"4,31","0,352","1,362","0,435","0,404","no","yes","yes","no",3400,"782"
"243","gdynia","47",2,1,NA,"7,07","1,051","3,971","1,012","0,676","yes","yes","no","yes",2200,"506"
"244","gdynia","40",2,1,NA,"4,29","0,347","1,343","0,417","0,393","no","yes","no","yes",3500,"805"
"245","gdynia","75",3,3,2022,"2,11","0,197","0,422","0,297","0,157","yes","yes","yes","no",4900,"1127"
"246","gdynia","41,1",2,3,2000,"7,6","2,145","3,795","2,054","2,156","no","no","no","no",2000,"460"
"247","gdynia","51",2,1,2017,"4,56","0,23","0,887","0,375","0,69","no","yes","yes","no",4000,"920"
"248","gdynia","84",3,3,NA,"1,14","0,334","1,414","0,229","0,107","no","yes","no","yes",3200,"736"
"249","gdynia","56",2,1,2007,"5,52","0,861","2,933","0,285","0,809","no","yes","no","yes",2500,"575"
"250","gdynia","55",3,1,2021,"5,74","3,663","4,106","3,569","3,74","no","no","no","no",2500,"575"
"251","gdynia","52",3,6,1980,"5,05","1,098","2,301","0,928","1,3","no","no","yes","no",2800,"644"
"252","gdynia","59,38",2,NA,2023,"1,57","0,33","1,426","0,529","0,755","no","no","yes","no",4500,"1035"
"253","gdynia","58,3",2,2,2023,"1,57","0,33","1,426","0,529","0,755","no","yes","yes","no",3900,"897"
"254","gdynia","97,27",4,1,2023,"1,57","0,33","1,426","0,529","0,755","no","yes","yes","yes",7000,"1610"
"255","gdynia","70",3,1,2023,"1,41","0,19","1,343","0,433","0,624","no","yes","yes","no",5000,"1150"
"256","gdynia","44",2,7,2020,"5,41","2,503","3,233","2,373","2,624","no","yes","yes","no",2800,"644"
"257","gdynia","35",2,NA,NA,"4,07","0,136","1,323","0,142","0,323","no","no","no","no",2500,"575"
"258","gdynia","47,6",2,2,NA,"6,91","0,584","3,481","0,455","0,252","no","yes","no","no",2200,"506"
"259","gdynia","42",2,1,1980,"1,44","0,225","1,35","0,442","0,658","no","yes","no","yes",2500,"575"
"260","gdynia","43",2,3,2008,"5,96","0,369","2,581","0,185","0,454","no","yes","yes","no",2500,"575"
"261","gdynia","56",2,1,2022,"3,32","0,249","0,335","0,531","0,281","yes","yes","yes","yes",3600,"828"
"262","gdynia","59,38",2,NA,2023,"1,38","0,106","1,376","0,46","0,539","no","yes","yes","no",4500,"1035"
"263","gdynia","58,88",2,NA,2023,"1,38","0,106","1,376","0,46","0,539","no","yes","yes","no",4500,"1035"
"264","gdynia","59,4",3,2,NA,"6,47","0,393","2,926","0,337","0,479","yes","yes","no","no",2700,"621"
"265","gdynia","87,95",4,4,1952,"0,29","0,526","0,791","0,293","0,109","no","no","yes","yes",3800,"874"
"266","gdynia","53,96",2,4,NA,"0,54","0,326","1,573","0,594","0,273","no","no","no","no",2200,"506"
"267","gdynia","60",2,1,2002,"4,52","0,439","0,976","0,289","0,422","no","yes","no","yes",2500,"575"
"268","gdynia","30",2,NA,NA,"3,39","0,216","0,961","0,514","0,148","yes","no","no","no",1700,"391"
"269","gdynia","47",2,1,NA,"3,19","2,981","3,276","2,985","2,204","no","no","no","no",1800,"414"
"270","gdynia","45",2,NA,1974,"5,88","1,932","3,137","1,759","2,135","no","yes","no","no",1850,"425,5"
"271","gdynia","50,3",2,2,2006,"7","1,252","3,267","1,166","1,276","no","yes","no","yes",2400,"552"
"272","gdynia","116",5,2,1930,"0,24","0,475","0,889","0,278","0,162","no","yes","yes","no",4900,"1127"
"273","gdynia","25",1,5,1980,"1,05","0,263","0,253","0,27","0,116","no","no","yes","no",1900,"437"
"274","gdynia","32",1,3,NA,"0,86","0,364","0,431","0,333","0,031","no","no","no","no",1850,"425,5"
"275","gdynia","39",2,3,NA,"2,19","0,415","0,296","0,156","0,292","no","no","no","no",2000,"460"
"276","gdynia","46",2,1,NA,"1,39","0,097","1,413","0,428","0,519","yes","no","no","yes",2800,"644"
"277","gdynia","60",2,3,NA,"0,83","0,233","0,336","0,183","0,084","no","yes","no","no",4500,"1035"
"278","gdynia","67,13",3,1,2023,"1,57","0,33","1,426","0,529","0,755","no","yes","yes","no",5000,"1150"
"279","gdynia","58,3",2,1,2023,"1,57","0,33","1,426","0,529","0,755","no","yes","yes","no",3900,"897"
"280","gdynia","58,3",2,2,2023,"1,38","0,106","1,376","0,46","0,539","no","yes","no","no",3900,"897"
"281","gdynia","97,27",4,1,2023,"1,38","0,106","1,376","0,46","0,539","no","yes","no","no",7000,"1610"
"282","gdynia","82",3,1,2019,"0,26","0,409","0,961","0,211","0,071","no","no","no","no",4000,"920"
"283","gdynia","56,5",2,5,NA,"0,27","0,499","0,816","0,283","0,138","yes","yes","yes","no",4500,"1035"
"284","gdynia","76",3,12,2022,"2,11","0,197","0,422","0,297","0,157","no","yes","yes","no",7000,"1610"
"285","gdynia","56,35",2,5,2019,"0,31","0,549","0,79","0,371","0,064","no","yes","yes","no",4500,"1035"
"286","gdynia","60,01",3,1,1985,"5,89","1,973","3,171","1,79","2,178","no","yes","yes","yes",5000,"1150"
"287","gdynia","79,5",4,2,NA,"0,31","0,149","1,328","0,426","0,043","no","yes","yes","no",6000,"1380"
"288","gdynia","107",5,3,2010,"6,84","0,772","3,649","0,736","0,375","no","no","yes","yes",3700,"851"
"289","gdynia","39,3",2,NA,2021,"5","0,842","2,168","0,694","0,973","yes","yes","yes","no",2000,"460"
"290","krakow","35",2,2,2023,"2,52","0,733","0,605","0,352","0,188","yes","yes","yes","no",2900,"667"
"291","krakow","37",2,2,NA,"3,31","0,284","0,618","0,118","0,24","yes","no","no","yes",2500,"575"
"292","krakow","54",2,11,NA,"5,6","0,267","2,022","0,452","0,21","no","yes","yes","no",2300,"529"
"293","krakow","29",1,1,2020,"2,14","0,534","0,402","0,384","0,702","yes","yes","yes","no",2650,"609,5"
"294","krakow","39",2,4,NA,"3,44","0,349","0,283","0,534","0,27","yes","no","no","no",1900,"437"
"295","krakow","27",1,NA,NA,"1,49","0,235","0,087","0,905","0,054","no","no","yes","no",2800,"644"
"296","krakow","59",3,5,2024,"2,49","0,186","0,101","0,358","0,063","yes","yes","yes","no",4500,"1035"
"297","krakow","52,5",2,2,2011,"5,35","0,243","0,272","0,084","0,388","yes","yes","no","yes",2900,"667"
"298","krakow","35",2,2,2023,"2,58","0,796","0,665","0,418","0,202","yes","yes","yes","no",2900,"667"
"299","krakow","34",2,5,2023,"7,55","0,556","1,322","0,08","0,197","no","yes","yes","no",2750,"632,5"
"300","krakow","85",4,1,2010,"5,19","0,709","1,625","1,392","0,958","yes","yes","no","yes",4899,"1126,77"
"301","krakow","36",2,3,NA,"1,64","0,161","0,242","0,312","0,435","no","no","yes","no",3000,"690"
"302","krakow","64",4,2,NA,"3,72","0,119","0,41","0,25","0,101","no","no","no","no",4000,"920"
"303","krakow","46",2,1,NA,"7,38","0,309","0,403","0,27","0,614","no","yes","no","no",2400,"552"
"304","krakow","40",2,1,NA,"1,55","0,115","0,716","0,367","0,201","no","no","no","yes",3200,"736"
"305","krakow","46",2,4,2011,"4,71","0,205","0,833","0,21","0,424","yes","yes","yes","no",3000,"690"
"306","krakow","49",3,5,1973,"5,85","0,168","1,664","0,244","0,372","no","yes","yes","yes",2700,"621"
"307","krakow","40",2,5,2023,"4,52","0,382","0,801","0,249","0,221","yes","yes","yes","no",2950,"678,5"
"308","krakow","50",2,5,2016,"5,43","0,289","1,836","0,123","0,101","yes","yes","yes","yes",2850,"655,5"
"309","krakow","40",2,3,2018,"4,23","0,134","0,92","0,219","0,524","yes","yes","yes","no",2800,"644"
"310","krakow","25",1,2,2020,"7,56","0,306","0,492","0,161","0,315","yes","yes","yes","no",2350,"540,5"
"311","krakow","51",2,3,NA,"0,24","0,199","0,86","0,261","0,118","no","no","no","no",3650,"839,5"
"312","krakow","48",2,1,2013,"4,63","1,004","0,41","0,288","0,062","yes","yes","no","no",2600,"598"
"313","krakow","50",2,1,1980,"2,9","0,184","0,62","0,278","0,17","no","yes","yes","no",2350,"540,5"
"314","krakow","60",3,5,2019,"1,4","0,274","0,31","0,201","0,15","yes","no","yes","no",4390,"1009,7"
"315","krakow","45",2,4,2023,"3,76","0,644","0,383","0,401","0,966","yes","yes","yes","yes",2700,"621"
"316","krakow","38",2,11,2023,"2,21","0,323","0,033","0,619","0,155","yes","yes","yes","yes",2900,"667"
"317","krakow","93",3,4,2007,"0,61","0,208","0,39","0,585","0,136","yes","yes","yes","no",5100,"1173"
"318","krakow","33,7",2,3,1930,"1,52","0,242","0,74","0,537","0,284","yes","no","no","no",2950,"678,5"
"319","krakow","36",2,1,2021,"6,05","0,337","0,887","0,144","0,266","yes","yes","yes","no",2300,"529"
"320","krakow","51",2,3,NA,"0,24","0,199","0,86","0,261","0,118","no","no","no","no",3650,"839,5"
"321","krakow","51",2,3,1900,"1,41","0,039","0,333","0,299","0,083","no","no","no","no",3300,"759"
"322","krakow","52",2,7,2006,"3,75","0,464","0,141","0,454","0,061","no","no","yes","no",2999,"689,77"
"323","krakow","37",2,NA,1980,"4,2","0,265","1,315","0,159","0,204","yes","no","yes","yes",2500,"575"
"324","krakow","48",2,7,2013,"2,35","0,491","0,253","0,272","0,172","no","no","yes","no",3300,"759"
"325","krakow","44",2,5,2023,"4,35","0,233","0,546","0,047","0,068","yes","yes","yes","no",3000,"690"
"326","krakow","55",3,10,2023,"5,27","0,086","0,969","0,089","0,062","yes","yes","yes","no",3500,"805"
"327","krakow","50",2,1,2023,"2,1","0,676","0,262","0,431","0,307","yes","yes","yes","no",3500,"805"
"328","krakow","50",2,2,2022,"2,26","0,155","0,74","0,666","0,3","yes","yes","yes","no",3600,"828"
"329","krakow","93",3,2,1913,"1,15","0,333","0,298","0,675","0,113","no","yes","yes","no",5300,"1219"
"330","krakow","29",1,NA,NA,"3,92","0,425","0,678","0,424","0,555","no","no","no","no",2300,"529"
"331","krakow","45",2,2,NA,"3,01","0,36","0,804","0,115","0,306","no","no","yes","no",3380,"777,4"
"332","krakow","35,87",2,2,1930,"1,92","0,162","0,491","0,51","0,127","no","no","no","no",3250,"747,5"
"333","krakow","48",3,2,1999,"5,3","0,54","0,562","0,078","0,178","no","yes","no","no",3300,"759"
