"","city","squareMeters","rooms","floor","buildYear","centreDistance","schoolDistance","clinicDistance","kindergartenDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasStorageRoom","priceInZloty","priceInEuro"
"1472","poznan",33.17,2,1,1910,1.66,0.318,0.646,0.233,0.082,"no","no","no","no",2500,575
"1473","poznan",35,2,2,2024,5.36,0.329,0.967,0.152,0.291,"yes","yes","yes","yes",2400,552
"1474","poznan",35,2,3,2024,5.36,0.329,0.967,0.152,0.291,"yes","yes","yes","yes",2400,552
"1475","poznan",40.85,2,7,2023,2.91,0.117,0.929,0.149,0.397,"yes","yes","yes","no",3150,724.5
"1476","poznan",56,3,4,2020,5.14,0.657,0.045,0.768,0.168,"yes","yes","yes","no",3300,759
"1477","poznan",46.21,2,1,2021,1.87,0.1,1.124,0.491,0.461,"yes","yes","yes","no",2600,598
"1478","poznan",44,2,5,2020,5.14,0.657,0.045,0.768,0.168,"yes","yes","yes","no",2400,552
"1479","poznan",53.29,3,3,2014,6.29,0.55,0.956,0.662,0.807,"no","yes","yes","no",2800,644
"1480","poznan",50.9,2,3,2005,3.19,0.245,0.783,0.092,0.133,"no","no","no","no",2000,460
"1481","poznan",33.1,1,3,2005,3.15,0.286,0.82,0.056,0.17,"no","no","no","yes",1650,379.5
"1482","poznan",52.15,2,4,2023,5.29,0.154,1.198,0.144,0.067,"yes","yes","yes","no",3100,713
"1483","poznan",56.48,2,3,2011,2.15,0.271,0.848,0.377,0.246,"no","no","yes","no",2600,598
"1484","poznan",44.94,2,2,2024,5.05,0.504,0.161,0.736,0.104,"no","yes","yes","no",2500,575
"1485","poznan",42,2,11,2020,2.86,0.314,0.279,0.197,0.155,"yes","yes","yes","no",2700,621
"1486","poznan",54,2,1,2012,3.13,0.111,0.061,0.26,0.091,"no","no","no","no",3400,782
"1487","poznan",26,2,9,2024,5.09,0.37,0.368,0.744,0.249,"no","yes","yes","no",2100,483
"1488","poznan",32.1,1,3,1999,1.93,0.294,0.676,0.198,0.335,"yes","no","yes","no",1600,368
"1489","poznan",49,2,1,2019,1.25,0.062,0.732,0.254,0.488,"no","yes","yes","no",2700,621
"1490","poznan",47,2,8,2021,2.84,0.251,0.251,0.198,0.105,"no","no","yes","no",3500,805
"1491","poznan",68.9,3,1,1993,5.73,0.212,0.775,0.502,0.062,"yes","yes","no","yes",2600,598
"1492","poznan",33.86,2,4,2005,5.41,0.206,1.093,0.115,0.183,"no","no","yes","no",2000,460
"1493","poznan",45,2,3,1905,2.7,0.386,0.218,0.379,0.177,"no","no","yes","no",2000,460
"1494","poznan",58,3,9,1985,2.7,0.133,0.91,0.368,0.28,"yes","no","yes","yes",2500,575
"1495","poznan",60,3,1,2020,2.45,0.205,1.553,0.985,0.334,"yes","yes","yes","no",3000,690
"1496","poznan",67,4,1,2020,7.52,1.666,2.295,0.704,0.959,"no","no","no","no",2800,644
"1497","poznan",27,1,5,2022,2.31,0.574,0.616,0.026,0.065,"yes","yes","yes","no",2100,483
"1498","poznan",51.4,2,1,2008,5.95,0.503,0.854,0.654,0.172,"no","yes","no","no",1900,437
"1499","poznan",48,2,2,2005,3.75,0.398,0.857,0.42,0.134,"yes","yes","no","no",1900,437
"1500","poznan",39,2,3,1999,4.43,0.33,0.753,0.165,0.237,"yes","yes","no","no",1550,356.5
"1501","poznan",55.5,2,2,2009,5.22,0.422,0.884,0.195,0.359,"no","yes","yes","yes",2200,506
"1502","poznan",45.8,2,1,2006,2.29,0.132,0.383,0.037,0.111,"yes","yes","yes","no",2100,483
"1503","poznan",52,2,4,2015,0.58,0.245,0.446,0.271,0.419,"no","yes","yes","no",2400,552
"1504","poznan",47.29,2,1,2010,0.73,0.202,0.526,0.349,0.112,"no","yes","yes","no",3000,690
"1505","poznan",106,5,5,2006,2.08,0.882,0.315,0.341,0.069,"no","no","yes","no",4900,1127
"1506","poznan",75,3,2,2006,2.08,0.882,0.315,0.341,0.069,"yes","no","yes","no",3500,805
"1507","poznan",34.5,2,2,2008,6.57,0.945,1.31,0.168,0.462,"yes","no","no","no",2000,460
"1508","poznan",26,1,4,1900,1.96,0.055,0.762,0.181,0.1,"yes","no","no","no",1800,414
"1509","poznan",47.73,2,2,2021,4.46,0.46,0.347,0.152,0.143,"no","yes","yes","no",2600,598
"1510","poznan",50,2,2,2023,3.64,0.332,0.584,0.55,0.462,"yes","yes","yes","no",3200,736
"1511","poznan",49.5,2,6,1970,2.28,0.181,1.715,0.75,0.142,"yes","yes","yes","no",2500,575
"1512","poznan",30,1,1,2019,4.87,0.542,1.499,0.712,0.679,"yes","yes","no","no",1900,437
"1513","poznan",32.5,1,1,2022,4.87,0.542,1.499,0.712,0.679,"yes","yes","no","no",1900,437
"1514","poznan",55.5,3,1,2020,2.49,0.351,0.867,0.243,0.316,"yes","yes","yes","no",3400,782
"1515","poznan",53,2,4,2021,2.81,0.234,0.952,0.24,0.414,"yes","yes","yes","no",2790,641.7
"1516","poznan",36,2,2,2024,5.36,0.329,0.967,0.152,0.291,"yes","yes","yes","yes",2500,575
"1517","poznan",74,3,4,2022,3.7,0.253,0.665,0.483,0.394,"yes","yes","yes","no",3500,805
"1518","poznan",48.39,2,4,2024,3.03,0.292,1.175,0.176,0.642,"yes","yes","yes","no",2600,598
"1519","poznan",40,2,10,2024,4.41,0.889,0.844,0.36,0.436,"yes","yes","yes","no",2600,598
"1520","poznan",45,2,6,2024,4.41,0.889,0.844,0.36,0.436,"yes","yes","yes","no",2600,598
"1521","poznan",40.1,2,3,2004,3.96,0.167,0.388,0.146,0.118,"yes","yes","yes","no",2300,529
"1522","poznan",35,2,1,1972,0.73,0.202,0.526,0.349,0.112,"no","no","no","no",2300,529
"1523","poznan",68,3,5,1970,2.89,0.136,0.38,0.614,0.37,"yes","no","yes","no",2500,575
"1524","poznan",40.3,2,5,2023,5.1,0.372,0.378,0.75,0.258,"yes","yes","yes","no",3400,782
"1525","poznan",53,2,2,1992,5.86,0.539,0.81,0.309,0.379,"no","yes","no","yes",2150,494.5
"1526","poznan",74,3,1,2010,3.58,0.798,0.673,1.245,0.676,"yes","no","yes","no",3300,759
"1527","poznan",33,2,2,2023,4.96,0.672,0.724,0.875,0.909,"yes","yes","yes","no",2150,494.5
"1528","poznan",42,2,2,1999,1.44,0.281,0.452,0.254,0.083,"yes","yes","no","no",2300,529
"1529","poznan",45,2,1,2019,6.28,0.569,0.96,0.504,0.624,"yes","yes","yes","no",2300,529
"1530","poznan",75,3,2,1996,1.79,0.158,1.176,0.406,0.423,"yes","no","no","no",3000,690
"1531","poznan",52,2,1,2023,5.49,0.402,1.175,0.669,0.426,"yes","yes","yes","no",2500,575
"1532","poznan",51.2,3,1,1980,2.69,0.309,0.921,0.067,0.284,"no","yes","no","yes",3150,724.5
"1533","poznan",65.5,3,2,2020,6.01,0.714,1.023,0.493,0.49,"yes","no","yes","no",4300,989
"1534","poznan",47.6,2,1,2008,2.67,0.127,0.461,0.608,0.22,"yes","yes","yes","no",2150,494.5
"1535","poznan",48,3,1,1980,2.57,0.193,1.197,0.109,0.117,"no","no","no","no",1650,379.5
"1536","poznan",52,2,4,2002,3.26,0.33,1.415,0.723,0.375,"yes","yes","no","no",2400,552
"1537","poznan",46,2,3,2010,0.38,0.063,0.351,0.113,0.224,"no","yes","yes","no",2700,621
"1538","poznan",63,2,3,2016,0.73,0.202,0.526,0.349,0.112,"no","no","yes","yes",2750,632.5
"1539","poznan",75,3,3,2004,0.27,0.194,0.313,0.319,0.113,"yes","yes","yes","no",4600,1058
"1540","poznan",25,1,5,1905,2.91,0.176,0.289,0.204,0.05,"no","no","no","no",2000,460
"1541","poznan",32,1,6,1985,2.08,0.142,1.033,0.488,0.436,"no","yes","yes","no",1600,368
"1542","poznan",40,2,1,1930,4.53,0.174,1.358,0.471,0.312,"no","no","no","no",2100,483
"1543","poznan",31.03,1,2,2020,5.05,0.411,0.31,0.765,0.575,"yes","yes","yes","no",2000,460
"1544","poznan",43,2,8,2023,3.52,0.267,0.2,0.393,0.321,"no","no","yes","no",3000,690
"1545","poznan",28.05,1,2,1907,0.52,0.285,0.564,0.331,0.411,"no","yes","no","yes",2200,506
"1546","poznan",48,3,3,1970,4.18,0.126,0.431,0.148,0.083,"no","yes","no","yes",2100,483
"1547","poznan",50,2,1,2003,4.48,0.416,0.45,0.414,0.102,"no","no","no","no",2300,529
"1548","poznan",48.5,3,1,2021,4.44,0.646,0.295,0.773,0.219,"no","yes","yes","yes",3000,690
"1549","poznan",30.7,1,6,2000,5.49,0.133,0.253,0.37,0.395,"no","yes","yes","no",1700,391
"1550","poznan",50,2,1,2016,2.82,0.213,1.853,0.379,0.296,"no","yes","no","no",2600,598
"1551","poznan",77,3,8,2020,5.05,0.42,0.256,0.744,0.155,"no","yes","yes","no",3700,851
"1552","poznan",58,3,5,1950,2.58,0.099,0.621,0.519,0.087,"yes","no","yes","no",3000,690
"1553","poznan",46,2,3,2010,0.73,0.202,0.526,0.349,0.112,"no","yes","yes","no",2700,621
"1554","poznan",37,2,1,2002,0.73,0.202,0.526,0.349,0.112,"no","no","yes","no",2300,529
"1555","poznan",46,2,1,2013,6.17,0.486,0.947,0.414,0.141,"no","yes","no","no",3300,759
"1556","poznan",31.11,2,3,2023,3.26,0.33,1.415,0.723,0.375,"no","no","no","no",2400,552
"1557","poznan",28.3,1,2,1930,2.44,0.026,0.442,0.727,0.13,"yes","no","yes","yes",2000,460
"1558","poznan",77.08,3,10,2021,2.96,0.1,0.526,0.5,0.337,"yes","yes","yes","no",5000,1150
"1559","poznan",40,2,4,2022,1.38,0.424,0.771,0.449,0.246,"no","yes","yes","no",3500,805
"1560","poznan",40.54,2,5,2023,4.95,0.436,0.208,0.613,0.216,"no","yes","no","no",2800,644
"1561","poznan",30,1,4,2000,1.48,0.647,1.016,0.456,0.131,"no","no","no","yes",2000,460
"1562","poznan",35,2,1,2021,6.34,0.661,1.244,0.544,0.297,"yes","yes","yes","no",2200,506
"1563","poznan",39,2,1,2023,6.1,1.565,1.049,1.152,0.877,"yes","no","yes","no",2400,552
"1564","poznan",70,3,4,1950,3.1,0.241,0.179,0.383,0.185,"no","no","no","no",2950,678.5
"1565","poznan",56,2,1,2000,3.3,0.261,0.806,0.235,0.071,"no","yes","no","no",2800,644
"1566","poznan",47.41,2,2,2015,4.5,0.147,0.91,0.7,0.339,"yes","yes","yes","no",2500,575
"1567","poznan",60,3,7,2023,4.8,0.119,0.556,0.442,0.451,"no","yes","yes","no",4700,1081
"1568","poznan",32,1,1,1997,2.83,0.356,0.351,0.258,0.053,"no","yes","no","no",1600,368
"1569","poznan",43,2,2,2000,0.49,0.352,0.142,0.329,0.342,"yes","no","no","no",1500,345
"1570","poznan",28,1,3,1965,4.38,0.166,0.514,0.09,0.134,"no","no","no","yes",1990,457.7
"1571","poznan",37,2,3,1968,1.63,0.421,0.643,0.249,0.178,"no","no","no","yes",2300,529
"1572","poznan",39,2,8,2022,4.22,0.729,0.782,0.556,0.44,"yes","yes","yes","no",2900,667
"1573","poznan",31,1,2,1915,2.61,0.206,0.349,0.764,0.095,"no","no","no","no",1600,368
"1574","poznan",44,2,3,2000,2.25,0.328,1.05,0.632,0.485,"no","no","no","no",2100,483
"1575","poznan",31,2,2,1915,2.61,0.206,0.349,0.764,0.095,"no","no","no","no",1600,368
"1576","poznan",54,2,1,1995,5.69,0.28,0.822,0.397,0.184,"no","yes","no","no",2100,483
"1577","poznan",56.07,2,1,2011,0.73,0.202,0.526,0.349,0.112,"yes","yes","yes","no",3100,713
"1578","poznan",53.8,2,1,2014,6.57,0.809,0.993,0.852,0.501,"yes","yes","yes","no",2700,621
"1579","poznan",73,3,5,1960,0.73,0.202,0.526,0.349,0.112,"no","no","yes","no",4200,966
"1580","poznan",123,5,3,2004,3.78,0.414,0.837,0.456,0.173,"no","no","yes","no",6000,1380
"1581","poznan",38,2,2,1990,6.97,0.589,0.186,0.339,0.284,"yes","yes","no","no",2000,460
"1582","poznan",50,2,1,2017,2.77,0.436,1.418,0.757,0.176,"yes","yes","yes","no",2600,598
"1583","poznan",50,2,1,2022,0.92,0.482,0.44,0.644,0.756,"no","yes","yes","no",2500,575
"1584","poznan",47.34,2,1,2014,4.68,0.928,0.607,0.704,0.636,"yes","yes","yes","yes",2300,529
"1585","poznan",116,5,1,1910,2.78,0.249,0.418,0.274,0.083,"no","no","no","yes",4000,920
"1586","poznan",38,2,3,2009,5.85,0.247,0.47,0.141,0.008,"yes","no","no","no",2600,598
"1587","poznan",32,1,2,2005,2.35,0.692,0.526,0.166,0.078,"yes","no","no","no",1700,391
"1588","poznan",50,2,2,2023,2.32,0.177,0.84,0.478,0.274,"yes","no","yes","no",2700,621
"1589","poznan",40,2,2,2018,7.35,1.657,1.88,0.26,1.242,"yes","no","yes","no",2400,552
"1590","poznan",49,2,4,2014,6.07,0.415,0.505,0.438,0.204,"no","no","yes","no",2500,575
"1591","poznan",47,2,1,1960,2.91,0.056,0.292,0.711,0.27,"yes","yes","no","yes",2100,483
"1592","poznan",30,1,1,1999,2.12,0.779,0.416,0.243,0.054,"no","yes","yes","no",1800,414
"1593","poznan",54.5,2,3,1970,4.35,0.122,0.688,0.154,0.063,"no","no","no","no",2500,575
"1594","poznan",32,1,2,2022,5.02,0.715,0.727,0.947,0.857,"no","no","yes","no",1900,437
"1595","poznan",55.21,3,3,2013,1.97,0.454,1.479,0.14,0.447,"yes","no","yes","no",2300,529
"1596","poznan",63,3,2,2013,1.89,0.061,0.843,0.249,0.179,"yes","no","no","no",3000,690
"1597","poznan",32.65,1,6,2023,2.87,0.133,0.831,0.197,0.301,"yes","yes","yes","no",2250,517.5
"1598","poznan",63.4,3,3,1985,4.88,0.477,0.931,0.391,0.153,"no","no","no","no",2500,575
"1599","poznan",46.85,2,4,2015,1.97,0.454,1.479,0.14,0.447,"yes","yes","yes","no",2300,529
"1600","poznan",30,1,4,2000,1.48,0.647,1.016,0.456,0.131,"no","no","no","yes",2000,460
"1601","poznan",30.2,1,4,2000,3.15,0.127,0.333,0.167,0.139,"no","no","no","no",1800,414
"1602","poznan",43,2,5,2023,5.02,0.698,0.796,0.968,0.775,"yes","yes","yes","no",3000,690
"1603","poznan",82,4,3,2010,0.73,0.202,0.526,0.349,0.112,"no","yes","yes","yes",4250,977.5
"1604","poznan",44.84,2,4,2023,5.05,0.274,0.551,0.679,0.433,"no","yes","yes","no",2600,598
"1605","poznan",68,3,4,2005,2.24,0.769,0.422,0.216,0.102,"no","yes","yes","no",3200,736
"1606","poznan",46,2,3,2022,3.26,0.33,1.415,0.723,0.375,"yes","yes","yes","no",2700,621
"1607","poznan",43.5,2,3,1995,2.33,0.092,0.536,0.256,0.071,"no","yes","yes","no",2250,517.5
"1608","poznan",48.6,2,1,2000,3.36,0.169,0.583,0.268,0.075,"no","yes","no","yes",2500,575
"1609","poznan",38.67,2,3,2012,5.13,0.598,0.07,0.785,0.06,"no","yes","no","no",2500,575
"1610","poznan",30,1,6,2024,5.1,0.394,0.342,0.763,0.223,"yes","no","yes","yes",2390,549.7
"1611","poznan",33,1,3,2020,6.34,0.661,1.244,0.544,0.297,"yes","no","yes","no",1700,391
"1612","poznan",48.5,2,2,2023,2.07,0.237,1.204,0.25,0.27,"yes","yes","yes","no",3000,690
"1613","poznan",45,2,1,2010,5.42,0.23,0.149,0.708,0.336,"no","yes","no","no",2200,506
"1614","poznan",38.6,2,4,1971,2.64,0.227,1.041,0.136,0.208,"yes","yes","no","no",1800,414
"1615","poznan",42.4,2,1,1960,0.37,0.441,0.591,0.453,0.094,"no","no","no","no",2400,552
"1616","poznan",43.1,2,3,2018,2.2,0.301,0.419,0.116,0.292,"yes","yes","yes","no",3100,713
"1617","poznan",36.78,2,5,2018,1.97,0.454,1.479,0.14,0.447,"no","yes","yes","no",2700,621
"1618","poznan",26.3,1,4,1963,4.16,0.211,0.032,0.072,0.154,"no","no","no","no",1900,437
"1619","poznan",42,2,5,1970,0.89,0.136,0.887,0.181,0.119,"no","yes","yes","yes",2100,483
"1620","poznan",65.8,3,9,2018,4.92,0.176,0.506,0.556,0.406,"yes","yes","yes","no",4750,1092.5
"1621","poznan",37,2,1,2022,1.97,0.454,1.479,0.14,0.447,"no","yes","yes","no",2800,644
"1622","poznan",32,1,2,2002,0.73,0.202,0.526,0.349,0.112,"no","yes","yes","no",1500,345
"1623","poznan",46.5,2,6,2015,2.47,0.584,0.678,0.187,0.194,"no","yes","yes","no",2650,609.5
"1624","poznan",57,2,1,2005,6.56,1.155,1.404,0.28,0.609,"yes","yes","yes","no",1900,437
"1625","poznan",63,3,1,1999,1.18,0.473,1.085,0.446,0.314,"yes","yes","no","yes",2800,644
"1626","poznan",55,2,2,2022,2.99,0.618,1.28,0.505,0.236,"yes","yes","yes","yes",3490,802.7
"1627","poznan",48,2,3,2022,4.88,0.109,0.589,0.514,0.526,"no","no","yes","no",2500,575
"1628","poznan",39,2,1,2023,6.1,1.565,1.049,1.152,0.877,"yes","no","no","no",2400,552
"1629","poznan",63.2,2,3,1905,2.14,0.213,0.53,0.054,0.141,"no","no","no","no",2400,552
"1630","poznan",50,2,3,1910,2.43,0.164,0.288,0.332,0.241,"no","yes","no","no",2490,572.7
"1631","poznan",63,2,2,2020,1.7,0.443,0.917,0.24,0.235,"yes","yes","yes","no",3200,736
"1632","poznan",36.38,2,2,2021,5.7,0.38,0.603,0.166,0.342,"yes","yes","yes","no",2200,506
"1633","poznan",84,4,1,2012,0.25,0.134,0.26,0.461,0.173,"no","no","no","no",4800,1104
"1634","poznan",38,2,3,2000,6.03,0.574,0.821,0.69,0.149,"no","yes","yes","no",2200,506
"1635","poznan",60,2,4,1900,2.27,0.293,0.766,0.746,0.149,"yes","no","no","no",2000,460
"1636","poznan",61,3,5,2023,5.11,0.464,0.24,0.802,0.122,"yes","yes","yes","no",3400,782
"1637","poznan",39,2,3,2022,2.37,0.163,0.834,0.507,0.257,"yes","no","yes","no",2600,598
"1638","poznan",35,2,1,1956,0.73,0.202,0.526,0.349,0.112,"no","yes","no","no",2300,529
"1639","poznan",81,3,1,2015,0.73,0.202,0.526,0.349,0.112,"no","yes","yes","no",5200,1196
"1640","poznan",43,2,1,2023,5.34,0.406,0.891,0.217,0.365,"yes","yes","no","no",1890,434.7
"1641","poznan",47,2,7,2023,5.07,0.429,0.257,0.764,0.148,"yes","yes","yes","no",2300,529
"1642","poznan",50.92,2,4,2023,1.89,0.282,0.73,0.231,0.33,"yes","yes","yes","no",2800,644
"1643","poznan",66,3,1,2000,3.86,0.141,0.401,0.287,0.069,"yes","yes","yes","no",2300,529
"1644","poznan",36.3,2,3,2012,4.87,0.539,1.493,0.713,0.676,"no","yes","yes","no",1700,391
"1645","poznan",46.1,2,5,2013,2.42,0.043,0.553,0.363,0.043,"yes","no","yes","no",2400,552
"1646","poznan",27,1,2,2000,0.71,0.318,0.364,0.585,0.174,"no","no","yes","no",2250,517.5
"1647","poznan",45,2,5,2013,3.15,0.743,0.36,0.437,0.097,"yes","yes","yes","yes",2400,552
"1648","poznan",38,2,1,2001,3.76,0.25,0.832,0.24,0.061,"yes","no","yes","no",2000,460
"1649","poznan",48.22,3,4,2022,6.97,0.62,0.181,0.346,0.274,"no","yes","yes","no",3000,690
"1650","poznan",43,2,3,2023,6.97,0.589,0.186,0.339,0.284,"yes","yes","yes","no",2900,667
"1651","poznan",43,2,1,2023,1.62,0.474,0.987,0.197,0.117,"yes","yes","yes","no",2900,667
"1652","poznan",34.11,2,1,2021,6.34,0.661,1.244,0.544,0.297,"no","yes","yes","no",2100,483
"1653","poznan",75,3,1,2024,4.45,0.523,0.18,0.064,0.286,"no","yes","no","no",5000,1150
"1654","poznan",48,2,2,2001,3.94,0.166,0.401,0.182,0.186,"yes","no","yes","yes",2500,575
"1655","poznan",46,2,4,2023,6.18,0.758,0.927,0.467,0.497,"yes","no","yes","no",2350,540.5
"1656","poznan",42,2,3,2023,2.05,0.51,0.693,0.286,0.135,"yes","no","no","no",2900,667
"1657","poznan",45,2,3,2019,0.73,0.202,0.526,0.349,0.112,"no","yes","yes","no",2800,644
"1658","poznan",76,3,3,1980,2.45,0.329,0.381,0.237,0.308,"no","yes","yes","no",2900,667
"1659","poznan",57,2,1,1985,2.93,0.13,0.407,0.731,0.007,"no","yes","yes","no",2250,517.5
"1660","poznan",43,2,6,2019,0.41,0.29,0.589,0.346,0.284,"yes","yes","yes","no",2660,611.8
"1661","poznan",41,2,3,2019,0.41,0.29,0.589,0.346,0.284,"yes","yes","yes","no",2550,586.5
"1662","poznan",36,2,1,2019,0.41,0.29,0.589,0.346,0.284,"yes","yes","yes","no",2185,502.55
"1663","poznan",45,2,1,1920,0.03,0.277,0.375,0.361,0.166,"no","no","no","no",1990,457.7
"1664","poznan",40,2,4,2024,5.11,0.384,0.379,0.763,0.258,"no","no","yes","no",3500,805
"1665","poznan",36.74,2,1,1960,5.66,0.634,0.962,0.369,0.227,"yes","yes","no","yes",1750,402.5
"1666","poznan",38,2,2,1906,4.02,0.182,0.59,0.092,0.276,"yes","no","yes","yes",2700,621
"1667","poznan",58,2,5,2023,2.61,0.206,0.349,0.764,0.095,"yes","no","yes","yes",4500,1035
"1668","poznan",105,5,5,2022,1.68,0.281,0.983,0.178,0.04,"yes","yes","yes","no",5500,1265
"1669","poznan",61,2,1,2010,2.42,0.189,1.65,0.886,0.161,"no","yes","no","no",2900,667
"1670","poznan",32.65,2,6,2023,2.87,0.133,0.831,0.197,0.301,"yes","yes","yes","no",2250,517.5
"1671","poznan",47,2,4,2023,2.36,0.237,0.551,0.836,0.106,"yes","no","yes","no",4300,989
"1672","poznan",28,1,3,1965,4.38,0.166,0.514,0.09,0.134,"no","no","no","yes",1990,457.7
"1673","poznan",27,1,2,1905,3.1,0.145,0.342,0.133,0.179,"no","no","no","no",1600,368
"1674","poznan",56.5,2,6,2012,2.39,0.724,0.524,0.22,0.137,"no","yes","yes","no",2900,667
"1675","poznan",50,2,2,2004,2.73,0.272,0.808,0.275,0.481,"no","yes","no","no",2100,483
"1676","poznan",80,3,4,2001,0.27,0.198,0.31,0.315,0.114,"yes","yes","yes","no",4400,1012
"1677","poznan",55,4,2,2022,3.5,0.278,0.159,0.41,0.337,"no","no","no","no",2800,644
"1678","poznan",120,6,3,1920,3.2,0.06,0.122,0.213,0.139,"no","no","no","no",4900,1127
"1679","poznan",30,1,5,2023,1.86,0.302,0.756,0.225,0.313,"yes","yes","yes","no",2400,552
"1680","poznan",50,2,5,1930,2.58,0.151,0.407,0.735,0.127,"no","no","yes","no",3500,805
"1681","poznan",47.6,3,3,1975,2.38,0.04,1.096,0.345,0.141,"no","yes","no","no",1700,391
"1682","poznan",38.6,2,4,1998,5.93,0.63,0.954,0.411,0.41,"no","no","no","no",2000,460
"1683","poznan",47,2,6,2020,1.51,0.568,0.905,0.541,0.179,"no","no","yes","no",3800,874
"1684","poznan",50.92,2,4,2023,1.89,0.282,0.73,0.231,0.33,"yes","yes","yes","no",3050,701.5
"1685","poznan",55,2,2,1990,1.79,0.186,0.884,0.142,0.125,"yes","no","no","yes",2200,506
"1686","poznan",44,3,1,1969,1.66,0.39,0.68,0.254,0.202,"no","yes","no","no",1700,391
"1687","poznan",50,2,3,2004,4.68,0.387,0.769,0.491,0.152,"no","no","no","no",2500,575
"1688","poznan",42,2,3,1920,2.64,0.08,0.63,0.261,0.161,"no","no","no","yes",2150,494.5
"1689","poznan",48.1,2,10,2010,1.5,0.585,1.066,0.421,0.189,"yes","no","yes","no",2499,574.77
"1690","poznan",51,2,5,2006,2.28,0.832,0.384,0.287,0.161,"yes","yes","yes","no",2700,621
"1691","poznan",45,2,4,2023,4.04,0.286,0.651,0.807,0.453,"yes","no","yes","no",2499,574.77
"1692","poznan",51,2,1,2023,1.61,0.535,1.005,0.269,0.207,"yes","yes","yes","no",3200,736
"1693","poznan",44.96,2,4,2020,0.56,0.288,0.054,0.267,0.373,"yes","no","yes","no",2900,667
"1694","poznan",138,5,1,1934,6.08,0.722,0.799,0.592,0.637,"no","yes","no","no",5800,1334
"1695","poznan",40,2,2,1900,2.48,0.208,0.707,0.508,0.112,"yes","no","no","no",2200,506
"1696","poznan",60,3,2,1960,3.22,0.167,0.278,0.214,0.046,"yes","yes","yes","yes",2700,621
"1697","poznan",52.1,2,2,2011,3.85,0.399,1.214,0.882,0.223,"no","yes","no","no",2200,506
"1698","poznan",92.5,3,3,1910,1.78,0.35,0.874,0.354,0.38,"no","no","no","no",4500,1035
"1699","poznan",45.4,2,2,2014,3.33,0.635,0.186,0.592,0.244,"no","yes","yes","no",2150,494.5
"1700","poznan",100,3,2,2011,6.08,0.722,0.799,0.592,0.637,"yes","yes","yes","no",6000,1380
"1701","poznan",39,2,1,2023,1.86,0.302,0.756,0.225,0.313,"yes","yes","yes","no",3000,690
"1702","poznan",47,2,1,2023,1.86,0.302,0.756,0.225,0.313,"yes","yes","yes","no",3000,690
"1703","poznan",51,2,1,2023,1.86,0.302,0.756,0.225,0.313,"yes","yes","yes","no",3500,805
"1704","poznan",106,4,2,2010,1.46,0.226,0.446,0.066,0.126,"yes","yes","yes","no",4800,1104
"1705","poznan",46,2,4,2002,4.98,0.372,0.989,0.329,0.118,"yes","yes","yes","no",2300,529
"1706","poznan",87.7,3,2,2022,2.19,0.087,0.466,0.313,0.303,"no","yes","yes","no",6000,1380
"1707","poznan",48,2,2,1900,0.73,0.202,0.526,0.349,0.112,"no","no","no","no",2300,529
"1708","poznan",29.72,1,1,2021,2.77,0.297,0.764,0.238,0.504,"no","yes","yes","no",2000,460
"1709","poznan",42,2,10,1980,5.5,0.191,0.944,0.658,0.134,"yes","yes","yes","yes",1900,437
"1710","poznan",50,2,2,2021,2.81,0.335,0.742,0.236,0.469,"yes","yes","yes","no",1898,436.54
"1711","poznan",60,2,4,1900,2.48,0.208,0.707,0.508,0.112,"yes","no","no","no",2000,460
"1712","poznan",44.55,2,2,1990,2.67,0.26,0.447,0.389,0.089,"no","no","yes","no",1900,437
"1713","poznan",27,1,1,1935,2.43,0.219,0.238,0.339,0.305,"no","no","yes","no",2100,483
"1714","poznan",50,2,1,1970,6.41,1.102,1.034,1.169,0.824,"no","no","no","no",1750,402.5
"1715","poznan",52,2,4,2007,2.06,0.939,0.26,0.396,0.121,"no","no","yes","no",2200,506
"1716","poznan",67,3,1,2002,1.25,0.539,1.153,0.447,0.264,"no","yes","no","no",4000,920
"1717","poznan",35,1,1,2012,2.35,0.141,1.545,0.952,0.373,"yes","yes","no","no",1900,437
"1718","poznan",31,1,2,2020,1.23,0.399,0.666,0.654,0.339,"no","yes","yes","no",2000,460
"1719","poznan",57.2,2,3,1961,0.98,0.677,0.665,0.636,0.608,"no","yes","no","yes",2150,494.5
"1720","poznan",44,2,1,2020,3.42,0.143,0.641,0.442,0.297,"yes","yes","no","no",2200,506
"1721","poznan",47,3,4,1960,2.45,0.317,0.645,0.139,0.239,"yes","yes","no","yes",2000,460
"1722","poznan",37,2,7,2017,1.47,0.537,0.883,0.537,0.213,"yes","yes","yes","no",1600,368
